"subplot_id","replicate","plot","subplot","date","timestamp","nested_subplot","run","soil_co2_efflux","soil_temp","vwc","disturbance_severity","treatment","Y","logY","d","soilTempScaled","vwcScaled"
"D01E","D",1,"E",2019-05-30,2019-05-30 09:52:00,"s",1,2.37,13.4,10,0,"B",2.371,0.863311807083268,0,-0.292023557642474,-0.0661081255039778
"D01E","D",1,"E",2019-05-30,2019-05-30 09:53:00,"s",2,2.54,13.4,10,0,"B",2.541,0.932557704338027,0,-0.292023557642474,-0.0661081255039778
"D01E","D",1,"E",2019-05-30,2019-05-30 09:55:00,"w",1,2.17,13,12,0,"B",2.171,0.775187890896155,0,-0.365972752507161,0.387105237100742
"D01E","D",1,"E",2019-05-30,2019-05-30 09:57:00,"w",2,2.16,13,12,0,"B",2.161,0.770571077524749,0,-0.365972752507161,0.387105237100742
"D01W","D",1,"W",2019-05-30,2019-05-30 09:59:00,"c",1,2.11,12.6,12,0,"T",2.111,0.747161768866183,0,-0.439921947371848,0.387105237100742
"D01W","D",1,"W",2019-05-30,2019-05-30 10:00:00,"c",2,2.16,12.6,12,0,"T",2.161,0.770571077524749,0,-0.439921947371848,0.387105237100742
"D01W","D",1,"W",2019-05-30,2019-05-30 10:03:00,"n",1,2.07,13.6,11,0,"T",2.071,0.728031582413447,0,-0.25504896021013,0.160498555798382
"D01W","D",1,"W",2019-05-30,2019-05-30 10:04:00,"n",2,2.15,13.6,11,0,"T",2.151,0.765932850285593,0,-0.25504896021013,0.160498555798382
"D01W","D",1,"W",2019-05-30,2019-05-30 10:06:00,"w",1,3.34,11.6,12,0,"T",3.341,1.20627016337462,0,-0.624794934533567,0.387105237100742
"D01W","D",1,"W",2019-05-30,2019-05-30 10:07:00,"w",2,3.32,11.6,12,0,"T",3.321,1.20026594239461,0,-0.624794934533567,0.387105237100742
"D01W","D",1,"W",2019-05-30,2019-05-30 10:09:00,"s",1,2.45,14.1,9,0,"T",2.451,0.896496104545976,0,-0.162612466629271,-0.292714806806338
"D01W","D",1,"W",2019-05-30,2019-05-30 10:10:00,"s",2,2.48,14.1,9,0,"T",2.481,0.908661704709664,0,-0.162612466629271,-0.292714806806338
"D01W","D",1,"W",2019-05-30,2019-05-30 10:12:00,"e",1,1.59,12.4,10,0,"T",1.591,0.46436274935565,0,-0.476896544804192,-0.0661081255039778
"D01W","D",1,"W",2019-05-30,2019-05-30 10:14:00,"e",2,1.69,12.4,10,0,"T",1.691,0.525320069916443,0,-0.476896544804192,-0.0661081255039778
"D02E","D",2,"E",2019-06-06,2019-06-06 07:46:00,"c",1,2.88,10.5,8,85,"B",2.881,1.05813745610239,1,-0.828155220411457,-0.519321488108698
"D02E","D",2,"E",2019-06-06,2019-06-06 07:47:00,"c",2,2.93,10.5,8,85,"B",2.931,1.07534366172876,1,-0.828155220411457,-0.519321488108698
"D02E","D",2,"E",2019-06-06,2019-06-06 07:49:00,"n",1,2.63,10.9,6,85,"B",2.631,0.967364002058156,1,-0.754206025546769,-0.972534850713418
"D02E","D",2,"E",2019-06-06,2019-06-06 07:50:00,"n",2,2.65,10.9,6,85,"B",2.651,0.974936927306888,1,-0.754206025546769,-0.972534850713418
"D02E","D",2,"E",2019-06-06,2019-06-06 07:53:00,"e",1,2.76,9.8,8,85,"B",2.761,1.01559293294802,1,-0.957566311424659,-0.519321488108698
"D02E","D",2,"E",2019-06-06,2019-06-06 07:54:00,"e",2,2.8,9.8,8,85,"B",2.801,1.02997649627797,1,-0.957566311424659,-0.519321488108698
"D02E","D",2,"E",2019-06-06,2019-06-06 07:57:00,"s",1,3.31,11.2,9,85,"B",3.311,1.19725025856511,1,-0.698744129398254,-0.292714806806338
"D02E","D",2,"E",2019-06-06,2019-06-06 07:58:00,"s",2,3.2,11.2,9,85,"B",3.201,1.16346326098773,1,-0.698744129398254,-0.292714806806338
"D02E","D",2,"E",2019-06-06,2019-06-06 08:06:00,"w",4,2.53,10.7,6,85,"B",2.531,0.928614481562987,1,-0.791180622979113,-0.972534850713418
"D02E","D",2,"E",2019-06-06,2019-06-06 08:07:00,"w",5,2.62,10.7,6,85,"B",2.621,0.963555924341269,1,-0.791180622979113,-0.972534850713418
"D02W","D",2,"W",2019-06-06,2019-06-06 08:10:00,"c",1,4.33,10.9,10,85,"T",4.331,1.46579846223249,1,-0.754206025546769,-0.0661081255039778
"D02W","D",2,"W",2019-06-06,2019-06-06 08:11:00,"c",2,4.4,10.9,10,85,"T",4.401,1.48183178782895,1,-0.754206025546769,-0.0661081255039778
"D02W","D",2,"W",2019-06-06,2019-06-06 08:13:00,"n",1,2,10.7,7,85,"T",2.001,0.693647055601596,1,-0.791180622979113,-0.745928169411058
"D02W","D",2,"W",2019-06-06,2019-06-06 08:14:00,"n",2,2.03,10.7,7,85,"T",2.031,0.708528282598248,1,-0.791180622979113,-0.745928169411058
"D02W","D",2,"W",2019-06-06,2019-06-06 08:16:00,"w",1,3.02,11.5,6,85,"T",3.021,1.10558790240453,1,-0.643282233249738,-0.972534850713418
"D02W","D",2,"W",2019-06-06,2019-06-06 08:17:00,"w",2,3.01,11.5,6,85,"T",3.011,1.1022722494996,1,-0.643282233249738,-0.972534850713418
"D02W","D",2,"W",2019-06-06,2019-06-06 08:20:00,"s",1,2.69,11,11,85,"T",2.691,0.989912871744769,1,-0.735718726830597,0.160498555798382
"D02W","D",2,"W",2019-06-06,2019-06-06 08:21:00,"s",2,2.7,11,11,85,"T",2.701,0.993622074810479,1,-0.735718726830597,0.160498555798382
"D02W","D",2,"W",2019-06-06,2019-06-06 08:23:00,"e",1,2.55,10.8,7,85,"T",2.551,0.936485439159674,1,-0.772693324262941,-0.745928169411058
"D02W","D",2,"W",2019-06-06,2019-06-06 08:25:00,"e",2,2.71,10.8,7,85,"T",2.711,0.997317570516528,1,-0.772693324262941,-0.745928169411058
"D01W","D",1,"W",2019-06-06,2019-06-06 08:38:00,"c",1,1.81,10.7,6,0,"T",1.811,0.593879178901276,0,-0.791180622979113,-0.972534850713418
"D01W","D",1,"W",2019-06-06,2019-06-06 08:40:00,"c",2,1.8,10.7,6,0,"T",1.801,0.588342066193819,0,-0.791180622979113,-0.972534850713418
"D01W","D",1,"W",2019-06-06,2019-06-06 08:42:00,"n",1,1.88,11.3,7,0,"T",1.881,0.631803550318893,0,-0.680256830682082,-0.745928169411058
"D01W","D",1,"W",2019-06-06,2019-06-06 08:43:00,"n",2,1.9,11.3,7,0,"T",1.901,0.642380063506292,0,-0.680256830682082,-0.745928169411058
"D01W","D",1,"W",2019-06-06,2019-06-06 08:46:00,"w",1,3.6,10.7,6,0,"T",3.601,1.28121158466674,0,-0.791180622979113,-0.972534850713418
"D01W","D",1,"W",2019-06-06,2019-06-06 08:47:00,"w",2,3.69,10.7,6,0,"T",3.691,1.30589742404786,0,-0.791180622979113,-0.972534850713418
"D01W","D",1,"W",2019-06-06,2019-06-06 08:49:00,"s",1,1.87,11.6,6,0,"T",1.871,0.626473047291953,0,-0.624794934533567,-0.972534850713418
"D01W","D",1,"W",2019-06-06,2019-06-06 08:50:00,"s",2,1.8,11.6,6,0,"T",1.801,0.588342066193819,0,-0.624794934533567,-0.972534850713418
"D01W","D",1,"W",2019-06-06,2019-06-06 08:53:00,"e",1,1.85,10.9,6,0,"T",1.851,0.61572603359136,0,-0.754206025546769,-0.972534850713418
"D01W","D",1,"W",2019-06-06,2019-06-06 08:55:00,"e",2,1.86,10.9,6,0,"T",1.861,0.621113977660114,0,-0.754206025546769,-0.972534850713418
"D01E","D",1,"E",2019-06-06,2019-06-06 08:57:00,"c",1,2.62,11.4,7,0,"B",2.621,0.963555924341269,0,-0.66176953196591,-0.745928169411058
"D01E","D",1,"E",2019-06-06,2019-06-06 08:59:00,"c",2,2.44,11.4,7,0,"B",2.441,0.892407791410823,0,-0.66176953196591,-0.745928169411058
"D01E","D",1,"E",2019-06-06,2019-06-06 09:01:00,"n",1,2.04,11.9,5,0,"B",2.041,0.713439883827708,0,-0.569333038385051,-1.19914153201578
"D01E","D",1,"E",2019-06-06,2019-06-06 09:03:00,"n",2,1.96,11.9,5,0,"B",1.961,0.673454547214209,0,-0.569333038385051,-1.19914153201578
"D01E","D",1,"E",2019-06-06,2019-06-06 09:05:00,"w",1,2.04,11.8,8,0,"B",2.041,0.713439883827708,0,-0.587820337101223,-0.519321488108698
"D01E","D",1,"E",2019-06-06,2019-06-06 09:07:00,"w",2,2.02,11.8,8,0,"B",2.021,0.703592438421484,0,-0.587820337101223,-0.519321488108698
"D01E","D",1,"E",2019-06-06,2019-06-06 09:10:00,"s",1,1.75,11.6,6,0,"B",1.751,0.560187053303715,0,-0.624794934533567,-0.972534850713418
"D01E","D",1,"E",2019-06-06,2019-06-06 09:11:00,"s",2,2.02,11.6,6,0,"B",2.021,0.703592438421484,0,-0.624794934533567,-0.972534850713418
"D01E","D",1,"E",2019-06-06,2019-06-06 09:14:00,"e",1,1.47,11.8,8,0,"B",1.471,0.3859424416193,0,-0.587820337101223,-0.519321488108698
"D01E","D",1,"E",2019-06-06,2019-06-06 09:16:00,"e",2,1.47,11.8,8,0,"B",1.471,0.3859424416193,0,-0.587820337101223,-0.519321488108698
"D03W","D",3,"W",2019-06-06,2019-06-06 09:21:00,"c",1,2.45,11.3,8,45,"T",2.451,0.896496104545976,0.529411764705882,-0.680256830682082,-0.519321488108698
"D03W","D",3,"W",2019-06-06,2019-06-06 09:22:00,"c",2,2.36,11.3,8,45,"T",2.361,0.859085258103376,0.529411764705882,-0.680256830682082,-0.519321488108698
"D03W","D",3,"W",2019-06-06,2019-06-06 09:23:00,"n",1,2.82,11.5,8,45,"T",2.821,1.03709143201986,0.529411764705882,-0.643282233249738,-0.519321488108698
"D03W","D",3,"W",2019-06-06,2019-06-06 09:24:00,"n",2,2.8,11.5,8,45,"T",2.801,1.02997649627797,0.529411764705882,-0.643282233249738,-0.519321488108698
"D03W","D",3,"W",2019-06-06,2019-06-06 09:27:00,"w",1,1.35,12.1,4,45,"T",1.351,0.300845058978062,0.529411764705882,-0.532358440952708,-1.42574821331814
"D03W","D",3,"W",2019-06-06,2019-06-06 09:28:00,"w",2,1.39,12.1,4,45,"T",1.391,0.330022912941306,0.529411764705882,-0.532358440952708,-1.42574821331814
"D03W","D",3,"W",2019-06-06,2019-06-06 09:30:00,"s",1,3.59,10.9,9,45,"T",3.591,1.27843071524395,0.529411764705882,-0.754206025546769,-0.292714806806338
"D03W","D",3,"W",2019-06-06,2019-06-06 09:31:00,"s",2,3.79,10.9,9,45,"T",3.791,1.3326298365342,0.529411764705882,-0.754206025546769,-0.292714806806338
"D03W","D",3,"W",2019-06-06,2019-06-06 09:33:00,"e",1,2.19,11.7,7,45,"T",2.191,0.784358060613329,0.529411764705882,-0.606307635817395,-0.745928169411058
"D03W","D",3,"W",2019-06-06,2019-06-06 09:34:00,"e",2,2.01,11.7,7,45,"T",2.011,0.698632110790515,0.529411764705882,-0.606307635817395,-0.745928169411058
"D03E","D",3,"E",2019-06-06,2019-06-06 09:37:00,"c",1,2.91,11.2,8,45,"B",2.911,1.06849666476349,0.529411764705882,-0.698744129398254,-0.519321488108698
"D03E","D",3,"E",2019-06-06,2019-06-06 09:38:00,"c",2,2.92,11.2,8,45,"B",2.921,1.0719260234056,0.529411764705882,-0.698744129398254,-0.519321488108698
"D03E","D",3,"E",2019-06-06,2019-06-06 09:40:00,"n",1,1.42,11.2,6,45,"B",1.421,0.351360849114963,0.529411764705882,-0.698744129398254,-0.972534850713418
"D03E","D",3,"E",2019-06-06,2019-06-06 09:42:00,"n",2,1.6,11.2,6,45,"B",1.601,0.470628434014578,0.529411764705882,-0.698744129398254,-0.972534850713418
"D03E","D",3,"E",2019-06-06,2019-06-06 09:43:00,"e",1,3.66,11.3,10,45,"B",3.661,1.2977363341381,0.529411764705882,-0.680256830682082,-0.0661081255039778
"D03E","D",3,"E",2019-06-06,2019-06-06 09:44:00,"e",2,3.85,11.3,10,45,"B",3.851,1.34833285483277,0.529411764705882,-0.680256830682082,-0.0661081255039778
"D03E","D",3,"E",2019-06-06,2019-06-06 09:46:00,"s",1,3.82,11.4,11,45,"B",3.821,1.34051216846476,0.529411764705882,-0.66176953196591,0.160498555798382
"D03E","D",3,"E",2019-06-06,2019-06-06 09:47:00,"s",2,4.06,11.4,11,45,"B",4.061,1.40142924870416,0.529411764705882,-0.66176953196591,0.160498555798382
"D03E","D",3,"E",2019-06-06,2019-06-06 09:49:00,"w",1,3.88,10.8,8,45,"B",3.881,1.35609285238677,0.529411764705882,-0.772693324262941,-0.519321488108698
"D03E","D",3,"E",2019-06-06,2019-06-06 09:50:00,"w",2,3.79,10.8,8,45,"B",3.791,1.3326298365342,0.529411764705882,-0.772693324262941,-0.519321488108698
"D04W","D",4,"W",2019-06-06,2019-06-06 11:09:00,"n",1,1.39,12.8,8,65,"B",1.391,0.330022912941306,0.764705882352941,-0.402947349939505,-0.519321488108698
"D04W","D",4,"W",2019-06-06,2019-06-06 11:11:00,"n",2,1.35,12.8,8,65,"B",1.351,0.300845058978062,0.764705882352941,-0.402947349939505,-0.519321488108698
"D04W","D",4,"W",2019-06-06,2019-06-06 11:13:00,"w",1,4.29,14.9,8,65,"B",4.291,1.45651980600939,0.764705882352941,-0.0147140768998965,-0.519321488108698
"D04W","D",4,"W",2019-06-06,2019-06-06 11:14:00,"w",2,4.59,14.9,8,65,"B",4.591,1.52409786526709,0.764705882352941,-0.0147140768998965,-0.519321488108698
"D04W","D",4,"W",2019-06-06,2019-06-06 11:16:00,"s",1,2.6,12.9,8,65,"B",2.601,0.955895986466515,0.764705882352941,-0.384460051223333,-0.519321488108698
"D04W","D",4,"W",2019-06-06,2019-06-06 11:17:00,"s",2,2.73,12.9,8,65,"B",2.731,1.00466784249157,0.764705882352941,-0.384460051223333,-0.519321488108698
"D04W","D",4,"W",2019-06-06,2019-06-06 11:19:00,"e",1,1.76,13.2,5,65,"B",1.761,0.565881829514069,0.764705882352941,-0.328998155074818,-1.19914153201578
"D04W","D",4,"W",2019-06-06,2019-06-06 11:21:00,"e",2,1.53,13.2,5,65,"B",1.531,0.425921116675547,0.764705882352941,-0.328998155074818,-1.19914153201578
"D04E","D",4,"E",2019-06-06,2019-06-06 11:23:00,"c",1,2.34,19,7,65,"T",2.341,0.850578188508774,0.764705882352941,0.743265170463148,-0.745928169411058
"D04E","D",4,"E",2019-06-06,2019-06-06 11:24:00,"c",2,2.5,19,7,65,"T",2.501,0.916690651895482,0.764705882352941,0.743265170463148,-0.745928169411058
"D04E","D",4,"E",2019-06-06,2019-06-06 11:26:00,"n",1,2.31,20.2,4,65,"T",2.311,0.837680331292244,0.764705882352941,0.96511275505721,-1.42574821331814
"D04E","D",4,"E",2019-06-06,2019-06-06 11:27:00,"n",2,2.29,20.2,4,65,"T",2.291,0.828988403471358,0.764705882352941,0.96511275505721,-1.42574821331814
"D04E","D",4,"E",2019-06-06,2019-06-06 11:29:00,"e",1,2.05,12.2,8,65,"T",2.051,0.718327479090243,0.764705882352941,-0.513871142236536,-0.519321488108698
"D04E","D",4,"E",2019-06-06,2019-06-06 11:30:00,"e",2,2.2,12.2,8,65,"T",2.201,0.788911802544325,0.764705882352941,-0.513871142236536,-0.519321488108698
"D04E","D",4,"E",2019-06-06,2019-06-06 11:32:00,"s",1,3.64,13.8,5,65,"T",3.641,1.2922583691933,0.764705882352941,-0.218074362777786,-1.19914153201578
"D04E","D",4,"E",2019-06-06,2019-06-06 11:33:00,"s",2,3.8,13.8,5,65,"T",3.801,1.33526419000711,0.764705882352941,-0.218074362777786,-1.19914153201578
"D04E","D",4,"E",2019-06-06,2019-06-06 11:35:00,"w",1,3.07,13.3,8,65,"T",3.071,1.12200324145869,0.764705882352941,-0.310510856358646,-0.519321488108698
"D04E","D",4,"E",2019-06-06,2019-06-06 11:36:00,"w",2,3.09,13.3,8,65,"T",3.091,1.12849466314998,0.764705882352941,-0.310510856358646,-0.519321488108698
"D03E","D",3,"E",2019-06-11,2019-06-11 07:32:00,"c",1,4.98,11.8,14,45,"B",4.981,1.60563067409115,0.529411764705882,-0.587820337101223,0.840318599705462
"D03E","D",3,"E",2019-06-11,2019-06-11 07:33:00,"c",2,5.01,11.8,14,45,"B",5.011,1.61163549597759,0.529411764705882,-0.587820337101223,0.840318599705462
"D03E","D",3,"E",2019-06-11,2019-06-11 07:36:00,"n",1,2.38,11.9,9,45,"B",2.381,0.867520567504726,0.529411764705882,-0.569333038385051,-0.292714806806338
"D03E","D",3,"E",2019-06-11,2019-06-11 07:37:00,"n",2,2.11,11.9,9,45,"B",2.111,0.747161768866183,0.529411764705882,-0.569333038385051,-0.292714806806338
"D03E","D",3,"E",2019-06-11,2019-06-11 07:39:00,"e",1,5.98,12.3,12,45,"B",5.981,1.78858777806242,0.529411764705882,-0.495383843520364,0.387105237100742
"D03E","D",3,"E",2019-06-11,2019-06-11 07:40:00,"e",2,6.12,12.3,12,45,"B",6.121,1.81172548186893,0.529411764705882,-0.495383843520364,0.387105237100742
"D03E","D",3,"E",2019-06-11,2019-06-11 07:41:00,"s",1,5.03,12.3,15,45,"B",5.031,1.61561877150918,0.529411764705882,-0.495383843520364,1.06692528100782
"D03E","D",3,"E",2019-06-11,2019-06-11 07:42:00,"s",2,5.51,12.3,15,45,"B",5.511,1.7067460949011,0.529411764705882,-0.495383843520364,1.06692528100782
"D03E","D",3,"E",2019-06-11,2019-06-11 07:44:00,"w",1,4.04,12.3,14,45,"B",4.041,1.39649218609634,0.529411764705882,-0.495383843520364,0.840318599705462
"D03E","D",3,"E",2019-06-11,2019-06-11 07:45:00,"w",2,4.24,12.3,14,45,"B",4.241,1.44479909049245,0.529411764705882,-0.495383843520364,0.840318599705462
"D03W","D",3,"W",2019-06-11,2019-06-11 07:48:00,"c",1,3.56,11.9,10,45,"T",3.561,1.27004140429564,0.529411764705882,-0.569333038385051,-0.0661081255039778
"D03W","D",3,"W",2019-06-11,2019-06-11 07:49:00,"c",2,3.42,11.9,10,45,"T",3.421,1.22993290599547,0.529411764705882,-0.569333038385051,-0.0661081255039778
"D03W","D",3,"W",2019-06-11,2019-06-11 07:52:00,"n",2,4.47,12.2,12,45,"T",4.471,1.49761209725184,0.529411764705882,-0.513871142236536,0.387105237100742
"D03W","D",3,"W",2019-06-11,2019-06-11 07:53:00,"n",3,4.4,12.2,12,45,"T",4.401,1.48183178782895,0.529411764705882,-0.513871142236536,0.387105237100742
"D03W","D",3,"W",2019-06-11,2019-06-11 07:55:00,"e",1,2.58,11.9,12,45,"T",2.581,0.948176920736477,0.529411764705882,-0.569333038385051,0.387105237100742
"D03W","D",3,"W",2019-06-11,2019-06-11 07:57:00,"e",2,2.44,11.9,12,45,"T",2.441,0.892407791410823,0.529411764705882,-0.569333038385051,0.387105237100742
"D03W","D",3,"W",2019-06-11,2019-06-11 07:59:00,"s",1,5.64,11.9,14,45,"T",5.641,1.73006135475784,0.529411764705882,-0.569333038385051,0.840318599705462
"D03W","D",3,"W",2019-06-11,2019-06-11 07:59:00,"s",2,5.86,11.9,14,45,"T",5.861,1.76832023749429,0.529411764705882,-0.569333038385051,0.840318599705462
"D03W","D",3,"W",2019-06-11,2019-06-11 08:03:00,"w",1,2.4,12.4,9,45,"T",2.401,0.875885317239116,0.529411764705882,-0.476896544804192,-0.292714806806338
"D03W","D",3,"W",2019-06-11,2019-06-11 08:04:00,"w",2,2.32,12.4,9,45,"T",2.321,0.8419981272923,0.529411764705882,-0.476896544804192,-0.292714806806338
"D01E","D",1,"E",2019-06-11,2019-06-11 08:10:00,"c",1,3.11,12.5,12,0,"B",3.111,1.1349442179155,0,-0.45840924608802,0.387105237100742
"D01E","D",1,"E",2019-06-11,2019-06-11 08:11:00,"c",2,3.21,12.5,12,0,"B",3.211,1.16658241510738,0,-0.45840924608802,0.387105237100742
"D01E","D",1,"E",2019-06-11,2019-06-11 08:13:00,"n",1,2.6,12.5,11,0,"B",2.601,0.955895986466515,0,-0.45840924608802,0.160498555798382
"D01E","D",1,"E",2019-06-11,2019-06-11 08:14:00,"n",2,2.61,12.5,11,0,"B",2.611,0.959733289716992,0,-0.45840924608802,0.160498555798382
"D01E","D",1,"E",2019-06-11,2019-06-11 08:17:00,"e",1,1.77,12.3,14,0,"B",1.771,0.571544358800696,0,-0.495383843520364,0.840318599705462
"D01E","D",1,"E",2019-06-11,2019-06-11 08:19:00,"e",2,1.73,12.3,14,0,"B",1.731,0.548699276194072,0,-0.495383843520364,0.840318599705462
"D01E","D",1,"E",2019-06-11,2019-06-11 08:21:00,"s",1,2.27,12.6,9,0,"B",2.271,0.820220263123421,0,-0.439921947371848,-0.292714806806338
"D01E","D",1,"E",2019-06-11,2019-06-11 08:22:00,"s",2,2.52,12.6,9,0,"B",2.521,0.924655648205783,0,-0.439921947371848,-0.292714806806338
"D01E","D",1,"E",2019-06-11,2019-06-11 08:24:00,"w",1,3.04,12.4,14,0,"B",3.041,1.11218640869523,0,-0.476896544804192,0.840318599705462
"D01E","D",1,"E",2019-06-11,2019-06-11 08:25:00,"w",2,3.11,12.4,14,0,"B",3.111,1.1349442179155,0,-0.476896544804192,0.840318599705462
"D01W","D",1,"W",2019-06-11,2019-06-11 08:27:00,"c",1,3.31,12.3,12,0,"T",3.311,1.19725025856511,0,-0.495383843520364,0.387105237100742
"D01W","D",1,"W",2019-06-11,2019-06-11 08:28:00,"c",2,3.81,12.3,12,0,"T",3.811,1.33789162189172,0,-0.495383843520364,0.387105237100742
"D01W","D",1,"W",2019-06-11,2019-06-11 08:31:00,"n",1,2.81,12.4,12,0,"T",2.811,1.03354029192439,0,-0.476896544804192,0.387105237100742
"D01W","D",1,"W",2019-06-11,2019-06-11 08:32:00,"n",2,2.72,12.4,12,0,"T",2.721,1.00099945980111,0,-0.476896544804192,0.387105237100742
"D01W","D",1,"W",2019-06-11,2019-06-11 08:33:00,"w",1,3.72,12.1,10,0,"T",3.721,1.31399244936449,0,-0.532358440952708,-0.0661081255039778
"D01W","D",1,"W",2019-06-11,2019-06-11 08:34:00,"w",2,4.02,12.1,10,0,"T",4.021,1.39153062791514,0,-0.532358440952708,-0.0661081255039778
"D01W","D",1,"W",2019-06-11,2019-06-11 08:36:00,"s",1,2.47,12.9,9,0,"T",2.471,0.904622927006473,0,-0.384460051223333,-0.292714806806338
"D01W","D",1,"W",2019-06-11,2019-06-11 08:38:00,"s",2,2.54,12.9,9,0,"T",2.541,0.932557704338027,0,-0.384460051223333,-0.292714806806338
"D01W","D",1,"W",2019-06-11,2019-06-11 08:40:00,"e",1,3.55,12.4,13,0,"T",3.551,1.26722925396095,0,-0.476896544804192,0.613711918403102
"D01W","D",1,"W",2019-06-11,2019-06-11 08:41:00,"e",2,3.32,12.4,13,0,"T",3.321,1.20026594239461,0,-0.476896544804192,0.613711918403102
"D02W","D",2,"W",2019-06-11,2019-06-11 08:48:00,"c",1,6.13,12.8,13,85,"T",6.131,1.81335786878055,1,-0.402947349939505,0.613711918403102
"D02W","D",2,"W",2019-06-11,2019-06-11 08:49:00,"c",2,6.23,12.8,13,85,"T",6.231,1.82953683356208,1,-0.402947349939505,0.613711918403102
"D02W","D",2,"W",2019-06-11,2019-06-11 08:51:00,"n",1,3.26,12.8,11,85,"T",3.261,1.18203389680718,1,-0.402947349939505,0.160498555798382
"D02W","D",2,"W",2019-06-11,2019-06-11 08:52:00,"n",2,3.35,12.8,11,85,"T",3.351,1.20925880875517,1,-0.402947349939505,0.160498555798382
"D02W","D",2,"W",2019-06-11,2019-06-11 08:54:00,"w",1,3.46,13.7,10,85,"T",3.461,1.24155756465321,1,-0.236561661493959,-0.0661081255039778
"D02W","D",2,"W",2019-06-11,2019-06-11 08:55:00,"w",2,3.72,13.7,10,85,"T",3.721,1.31399244936449,1,-0.236561661493959,-0.0661081255039778
"D02W","D",2,"W",2019-06-11,2019-06-11 08:57:00,"s",1,3.15,13.1,10,85,"T",3.151,1.14771986277514,1,-0.347485453790989,-0.0661081255039778
"D02W","D",2,"W",2019-06-11,2019-06-11 08:58:00,"s",2,3.5,13.1,10,85,"T",3.501,1.25304864197253,1,-0.347485453790989,-0.0661081255039778
"D02W","D",2,"W",2019-06-11,2019-06-11 09:00:00,"e",1,3.98,12.9,12,85,"T",3.981,1.38153304401818,1,-0.384460051223333,0.387105237100742
"D02W","D",2,"W",2019-06-11,2019-06-11 09:01:00,"e",2,4.53,12.9,12,85,"T",4.531,1.510942665685,1,-0.384460051223333,0.387105237100742
"D02E","D",2,"E",2019-06-11,2019-06-11 09:04:00,"c",1,4.02,12.6,15,85,"B",4.021,1.39153062791514,1,-0.439921947371848,1.06692528100782
"D02E","D",2,"E",2019-06-11,2019-06-11 09:05:00,"c",2,3.95,12.6,15,85,"B",3.951,1.37396871142925,1,-0.439921947371848,1.06692528100782
"D02E","D",2,"E",2019-06-11,2019-06-11 09:07:00,"n",1,3.16,13,9,85,"B",3.161,1.15088843323348,1,-0.365972752507161,-0.292714806806338
"D02E","D",2,"E",2019-06-11,2019-06-11 09:08:00,"n",2,3.33,13,9,85,"B",3.331,1.20327255921154,1,-0.365972752507161,-0.292714806806338
"D02E","D",2,"E",2019-06-11,2019-06-11 09:10:00,"w",1,3.2,12.8,12,85,"B",3.201,1.16346326098773,1,-0.402947349939505,0.387105237100742
"D02E","D",2,"E",2019-06-11,2019-06-11 09:11:00,"w",2,3.45,12.8,12,85,"B",3.451,1.23866404411587,1,-0.402947349939505,0.387105237100742
"D02E","D",2,"E",2019-06-11,2019-06-11 09:13:00,"s",1,3.75,13.2,13,85,"B",3.751,1.32202247109975,1,-0.328998155074818,0.613711918403102
"D02E","D",2,"E",2019-06-11,2019-06-11 09:14:00,"s",2,3.77,13.2,13,85,"B",3.771,1.32734021827622,1,-0.328998155074818,0.613711918403102
"D02E","D",2,"E",2019-06-11,2019-06-11 09:18:00,"e",3,3.91,11.7,24,85,"B",3.911,1.36379309577338,1,-0.606307635817395,3.10638541272906
"D02E","D",2,"E",2019-06-11,2019-06-11 09:19:00,"e",4,3.89,11.7,24,85,"B",3.891,1.35866619400242,1,-0.606307635817395,3.10638541272906
"D04W","D",4,"W",2019-06-11,2019-06-11 09:25:00,"n",1,1.9,12.5,14,65,"B",1.901,0.642380063506292,0.764705882352941,-0.45840924608802,0.840318599705462
"D04W","D",4,"W",2019-06-11,2019-06-11 09:27:00,"n",2,1.94,12.5,14,65,"B",1.941,0.663203304186873,0.764705882352941,-0.45840924608802,0.840318599705462
"D04W","D",4,"W",2019-06-11,2019-06-11 09:31:00,"w",3,5.43,13.3,12,65,"B",5.431,1.69212327905271,0.764705882352941,-0.310510856358646,0.387105237100742
"D04W","D",4,"W",2019-06-11,2019-06-11 09:32:00,"w",4,5.52,13.3,12,65,"B",5.521,1.70855900330191,0.764705882352941,-0.310510856358646,0.387105237100742
"D04W","D",4,"W",2019-06-11,2019-06-11 09:34:00,"s",1,2.61,12.6,12,65,"B",2.611,0.959733289716992,0.764705882352941,-0.439921947371848,0.387105237100742
"D04W","D",4,"W",2019-06-11,2019-06-11 09:36:00,"s",2,2.66,12.6,12,65,"B",2.661,0.978701991995552,0.764705882352941,-0.439921947371848,0.387105237100742
"D04W","D",4,"W",2019-06-11,2019-06-11 09:39:00,"e",1,2.53,14.2,12,65,"B",2.531,0.928614481562987,0.764705882352941,-0.144125167913099,0.387105237100742
"D04W","D",4,"W",2019-06-11,2019-06-11 09:40:00,"e",2,2.59,14.2,12,65,"B",2.591,0.952043901579973,0.764705882352941,-0.144125167913099,0.387105237100742
"D04E","D",4,"E",2019-06-11,2019-06-11 09:43:00,"c",1,2.93,16.5,14,65,"T",2.931,1.07534366172876,0.764705882352941,0.281082702558853,0.840318599705462
